5. Septembre 2011 | 13:04:59 | JunkBuster has been configurated.
5. Septembre 2011 | 13:04:59 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 13:16:57 | Current JunkBuster configuration:
5. Septembre 2011 | 13:16:57 | - WeaponHack = 1
5. Septembre 2011 | 13:16:57 | - MoneyHack = 1
5. Septembre 2011 | 13:16:57 | - Jetpack = 1
5. Septembre 2011 | 13:16:57 | - HealthHack = 1
5. Septembre 2011 | 13:16:57 | - ArmourHack = 1
5. Septembre 2011 | 13:16:57 | - DriveBy = 1
5. Septembre 2011 | 13:16:57 | - Spam = 0
5. Septembre 2011 | 13:16:57 | - CommandSpam = 0
5. Septembre 2011 | 13:16:57 | - BadWords = 0
5. Septembre 2011 | 13:16:57 | - CarJackHack = 1
5. Septembre 2011 | 13:16:57 | - TeleportHack = 1
5. Septembre 2011 | 13:16:57 | - MaxPing = 500
5. Septembre 2011 | 13:16:57 | - SpectateHack = 0
5. Septembre 2011 | 13:16:57 | - Blacklist = 1
5. Septembre 2011 | 13:16:57 | - IpBans = 1
5. Septembre 2011 | 13:16:57 | - TempBans = 1
5. Septembre 2011 | 13:16:57 | - SpawnKill = 3
5. Septembre 2011 | 13:16:57 | - CapsLock = 0
5. Septembre 2011 | 13:16:58 | - 3DSpeed = 0
5. Septembre 2011 | 13:16:58 | - MaxSpeed = 240
5. Septembre 2011 | 13:16:58 | - AdminImmunity = 1
5. Septembre 2011 | 13:16:58 | - Advertisement = 1
5. Septembre 2011 | 13:16:58 | - FreezeUpdate = 0
5. Septembre 2011 | 13:16:58 | - SpawnTime = 10
5. Septembre 2011 | 13:16:58 | - CheckpointTeleport = 0
5. Septembre 2011 | 13:16:58 | - Airbreak = 1
5. Septembre 2011 | 13:16:58 | - TankMode = 1
5. Septembre 2011 | 13:16:58 | - WarnPlayers = 0
5. Septembre 2011 | 13:16:58 | - SingleplayerCheats = 1
5. Septembre 2011 | 13:16:58 | - MinFPS = 0
5. Septembre 2011 | 13:16:58 | - DisableBadWeapons = 1
5. Septembre 2011 | 13:16:58 | - CBug = 12
5. Septembre 2011 | 13:16:58 | - AntiBugKill = 1
5. Septembre 2011 | 13:16:58 | - NoReload = 20
5. Septembre 2011 | 13:16:58 | 1 IP-bans have been loaded.
5. Septembre 2011 | 13:16:58 | 0 temporary bans have been loaded.
5. Septembre 2011 | 13:16:58 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 13:16:58 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 13:16:58 | 41 bad words have been loaded.
5. Septembre 2011 | 13:16:58 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 13:16:58 | JunkBuster has been configurated.
5. Septembre 2011 | 13:16:58 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 13:35:37 | Current JunkBuster configuration:
5. Septembre 2011 | 13:35:37 | - WeaponHack = 1
5. Septembre 2011 | 13:35:37 | - MoneyHack = 1
5. Septembre 2011 | 13:35:37 | - Jetpack = 1
5. Septembre 2011 | 13:35:37 | - HealthHack = 1
5. Septembre 2011 | 13:35:37 | - ArmourHack = 1
5. Septembre 2011 | 13:35:37 | - DriveBy = 1
5. Septembre 2011 | 13:35:37 | - Spam = 0
5. Septembre 2011 | 13:35:37 | - CommandSpam = 0
5. Septembre 2011 | 13:35:37 | - BadWords = 0
5. Septembre 2011 | 13:35:37 | - CarJackHack = 1
5. Septembre 2011 | 13:35:37 | - TeleportHack = 1
5. Septembre 2011 | 13:35:37 | - MaxPing = 500
5. Septembre 2011 | 13:35:38 | - SpectateHack = 0
5. Septembre 2011 | 13:35:38 | - Blacklist = 1
5. Septembre 2011 | 13:35:38 | - IpBans = 1
5. Septembre 2011 | 13:35:38 | - TempBans = 1
5. Septembre 2011 | 13:35:38 | - SpawnKill = 3
5. Septembre 2011 | 13:35:38 | - CapsLock = 0
5. Septembre 2011 | 13:35:38 | - 3DSpeed = 0
5. Septembre 2011 | 13:35:38 | - MaxSpeed = 240
5. Septembre 2011 | 13:35:38 | - AdminImmunity = 1
5. Septembre 2011 | 13:35:38 | - Advertisement = 1
5. Septembre 2011 | 13:35:38 | - FreezeUpdate = 0
5. Septembre 2011 | 13:35:38 | - SpawnTime = 10
5. Septembre 2011 | 13:35:38 | - CheckpointTeleport = 0
5. Septembre 2011 | 13:35:38 | - Airbreak = 1
5. Septembre 2011 | 13:35:38 | - TankMode = 1
5. Septembre 2011 | 13:35:38 | - WarnPlayers = 0
5. Septembre 2011 | 13:35:38 | - SingleplayerCheats = 1
5. Septembre 2011 | 13:35:38 | - MinFPS = 0
5. Septembre 2011 | 13:35:38 | - DisableBadWeapons = 1
5. Septembre 2011 | 13:35:38 | - CBug = 12
5. Septembre 2011 | 13:35:38 | - AntiBugKill = 1
5. Septembre 2011 | 13:35:38 | - NoReload = 20
5. Septembre 2011 | 13:35:38 | 1 IP-bans have been loaded.
5. Septembre 2011 | 13:35:38 | 0 temporary bans have been loaded.
5. Septembre 2011 | 13:35:38 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 13:35:38 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 13:35:38 | 41 bad words have been loaded.
5. Septembre 2011 | 13:35:38 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 13:35:38 | JunkBuster has been configurated.
5. Septembre 2011 | 13:35:38 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 15:52:06 | Current JunkBuster configuration:
5. Septembre 2011 | 15:52:06 | - WeaponHack = 1
5. Septembre 2011 | 15:52:06 | - MoneyHack = 1
5. Septembre 2011 | 15:52:06 | - Jetpack = 1
5. Septembre 2011 | 15:52:06 | - HealthHack = 1
5. Septembre 2011 | 15:52:06 | - ArmourHack = 1
5. Septembre 2011 | 15:52:06 | - DriveBy = 1
5. Septembre 2011 | 15:52:06 | - Spam = 0
5. Septembre 2011 | 15:52:06 | - CommandSpam = 0
5. Septembre 2011 | 15:52:06 | - BadWords = 0
5. Septembre 2011 | 15:52:06 | - CarJackHack = 1
5. Septembre 2011 | 15:52:06 | - TeleportHack = 1
5. Septembre 2011 | 15:52:06 | - MaxPing = 500
5. Septembre 2011 | 15:52:06 | - SpectateHack = 0
5. Septembre 2011 | 15:52:06 | - Blacklist = 1
5. Septembre 2011 | 15:52:06 | - IpBans = 1
5. Septembre 2011 | 15:52:06 | - TempBans = 1
5. Septembre 2011 | 15:52:06 | - SpawnKill = 3
5. Septembre 2011 | 15:52:06 | - CapsLock = 0
5. Septembre 2011 | 15:52:06 | - 3DSpeed = 0
5. Septembre 2011 | 15:52:06 | - MaxSpeed = 240
5. Septembre 2011 | 15:52:06 | - AdminImmunity = 1
5. Septembre 2011 | 15:52:06 | - Advertisement = 1
5. Septembre 2011 | 15:52:06 | - FreezeUpdate = 0
5. Septembre 2011 | 15:52:06 | - SpawnTime = 10
5. Septembre 2011 | 15:52:06 | - CheckpointTeleport = 0
5. Septembre 2011 | 15:52:06 | - Airbreak = 1
5. Septembre 2011 | 15:52:06 | - TankMode = 1
5. Septembre 2011 | 15:52:06 | - WarnPlayers = 0
5. Septembre 2011 | 15:52:06 | - SingleplayerCheats = 1
5. Septembre 2011 | 15:52:06 | - MinFPS = 0
5. Septembre 2011 | 15:52:06 | - DisableBadWeapons = 1
5. Septembre 2011 | 15:52:06 | - CBug = 12
5. Septembre 2011 | 15:52:06 | - AntiBugKill = 1
5. Septembre 2011 | 15:52:06 | - NoReload = 20
5. Septembre 2011 | 15:52:06 | 1 IP-bans have been loaded.
5. Septembre 2011 | 15:52:06 | 0 temporary bans have been loaded.
5. Septembre 2011 | 15:52:06 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 15:52:06 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 15:52:06 | 41 bad words have been loaded.
5. Septembre 2011 | 15:52:06 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 15:52:06 | JunkBuster has been configurated.
5. Septembre 2011 | 15:52:06 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 16:12:18 | Current JunkBuster configuration:
5. Septembre 2011 | 16:12:18 | - WeaponHack = 1
5. Septembre 2011 | 16:12:18 | - MoneyHack = 1
5. Septembre 2011 | 16:12:18 | - Jetpack = 1
5. Septembre 2011 | 16:12:18 | - HealthHack = 1
5. Septembre 2011 | 16:12:18 | - ArmourHack = 1
5. Septembre 2011 | 16:12:18 | - DriveBy = 1
5. Septembre 2011 | 16:12:18 | - Spam = 0
5. Septembre 2011 | 16:12:18 | - CommandSpam = 0
5. Septembre 2011 | 16:12:18 | - BadWords = 0
5. Septembre 2011 | 16:12:18 | - CarJackHack = 1
5. Septembre 2011 | 16:12:18 | - TeleportHack = 1
5. Septembre 2011 | 16:12:18 | - MaxPing = 500
5. Septembre 2011 | 16:12:18 | - SpectateHack = 0
5. Septembre 2011 | 16:12:18 | - Blacklist = 1
5. Septembre 2011 | 16:12:18 | - IpBans = 1
5. Septembre 2011 | 16:12:18 | - TempBans = 1
5. Septembre 2011 | 16:12:18 | - SpawnKill = 3
5. Septembre 2011 | 16:12:18 | - CapsLock = 0
5. Septembre 2011 | 16:12:18 | - 3DSpeed = 0
5. Septembre 2011 | 16:12:18 | - MaxSpeed = 240
5. Septembre 2011 | 16:12:18 | - AdminImmunity = 1
5. Septembre 2011 | 16:12:18 | - Advertisement = 1
5. Septembre 2011 | 16:12:18 | - FreezeUpdate = 0
5. Septembre 2011 | 16:12:18 | - SpawnTime = 10
5. Septembre 2011 | 16:12:18 | - CheckpointTeleport = 0
5. Septembre 2011 | 16:12:18 | - Airbreak = 1
5. Septembre 2011 | 16:12:18 | - TankMode = 1
5. Septembre 2011 | 16:12:18 | - WarnPlayers = 0
5. Septembre 2011 | 16:12:18 | - SingleplayerCheats = 1
5. Septembre 2011 | 16:12:18 | - MinFPS = 0
5. Septembre 2011 | 16:12:18 | - DisableBadWeapons = 1
5. Septembre 2011 | 16:12:18 | - CBug = 12
5. Septembre 2011 | 16:12:18 | - AntiBugKill = 1
5. Septembre 2011 | 16:12:18 | - NoReload = 20
5. Septembre 2011 | 16:12:18 | 1 IP-bans have been loaded.
5. Septembre 2011 | 16:12:18 | 0 temporary bans have been loaded.
5. Septembre 2011 | 16:12:18 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 16:12:18 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 16:12:18 | 41 bad words have been loaded.
5. Septembre 2011 | 16:12:18 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 16:12:18 | JunkBuster has been configurated.
5. Septembre 2011 | 16:12:18 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 16:30:26 | Current JunkBuster configuration:
5. Septembre 2011 | 16:30:26 | - WeaponHack = 1
5. Septembre 2011 | 16:30:26 | - MoneyHack = 1
5. Septembre 2011 | 16:30:26 | - Jetpack = 1
5. Septembre 2011 | 16:30:26 | - HealthHack = 1
5. Septembre 2011 | 16:30:26 | - ArmourHack = 1
5. Septembre 2011 | 16:30:26 | - DriveBy = 1
5. Septembre 2011 | 16:30:26 | - Spam = 0
5. Septembre 2011 | 16:30:26 | - CommandSpam = 0
5. Septembre 2011 | 16:30:26 | - BadWords = 0
5. Septembre 2011 | 16:30:26 | - CarJackHack = 1
5. Septembre 2011 | 16:30:26 | - TeleportHack = 1
5. Septembre 2011 | 16:30:26 | - MaxPing = 500
5. Septembre 2011 | 16:30:26 | - SpectateHack = 0
5. Septembre 2011 | 16:30:26 | - Blacklist = 1
5. Septembre 2011 | 16:30:26 | - IpBans = 1
5. Septembre 2011 | 16:30:26 | - TempBans = 1
5. Septembre 2011 | 16:30:26 | - SpawnKill = 3
5. Septembre 2011 | 16:30:26 | - CapsLock = 0
5. Septembre 2011 | 16:30:26 | - 3DSpeed = 0
5. Septembre 2011 | 16:30:26 | - MaxSpeed = 240
5. Septembre 2011 | 16:30:26 | - AdminImmunity = 1
5. Septembre 2011 | 16:30:26 | - Advertisement = 1
5. Septembre 2011 | 16:30:26 | - FreezeUpdate = 0
5. Septembre 2011 | 16:30:26 | - SpawnTime = 10
5. Septembre 2011 | 16:30:26 | - CheckpointTeleport = 0
5. Septembre 2011 | 16:30:26 | - Airbreak = 1
5. Septembre 2011 | 16:30:26 | - TankMode = 1
5. Septembre 2011 | 16:30:26 | - WarnPlayers = 0
5. Septembre 2011 | 16:30:26 | - SingleplayerCheats = 1
5. Septembre 2011 | 16:30:26 | - MinFPS = 0
5. Septembre 2011 | 16:30:26 | - DisableBadWeapons = 1
5. Septembre 2011 | 16:30:26 | - CBug = 12
5. Septembre 2011 | 16:30:26 | - AntiBugKill = 1
5. Septembre 2011 | 16:30:26 | - NoReload = 20
5. Septembre 2011 | 16:30:26 | 1 IP-bans have been loaded.
5. Septembre 2011 | 16:30:26 | 0 temporary bans have been loaded.
5. Septembre 2011 | 16:30:26 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 16:30:26 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 16:30:26 | 41 bad words have been loaded.
5. Septembre 2011 | 16:30:26 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 16:30:26 | JunkBuster has been configurated.
5. Septembre 2011 | 16:30:26 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 16:39:20 | Current JunkBuster configuration:
5. Septembre 2011 | 16:39:20 | - WeaponHack = 1
5. Septembre 2011 | 16:39:20 | - MoneyHack = 1
5. Septembre 2011 | 16:39:20 | - Jetpack = 1
5. Septembre 2011 | 16:39:20 | - HealthHack = 1
5. Septembre 2011 | 16:39:20 | - ArmourHack = 1
5. Septembre 2011 | 16:39:21 | - DriveBy = 1
5. Septembre 2011 | 16:39:21 | - Spam = 0
5. Septembre 2011 | 16:39:21 | - CommandSpam = 0
5. Septembre 2011 | 16:39:21 | - BadWords = 0
5. Septembre 2011 | 16:39:21 | - CarJackHack = 1
5. Septembre 2011 | 16:39:21 | - TeleportHack = 1
5. Septembre 2011 | 16:39:21 | - MaxPing = 500
5. Septembre 2011 | 16:39:21 | - SpectateHack = 0
5. Septembre 2011 | 16:39:21 | - Blacklist = 1
5. Septembre 2011 | 16:39:21 | - IpBans = 1
5. Septembre 2011 | 16:39:21 | - TempBans = 1
5. Septembre 2011 | 16:39:21 | - SpawnKill = 3
5. Septembre 2011 | 16:39:21 | - CapsLock = 0
5. Septembre 2011 | 16:39:21 | - 3DSpeed = 0
5. Septembre 2011 | 16:39:21 | - MaxSpeed = 240
5. Septembre 2011 | 16:39:21 | - AdminImmunity = 1
5. Septembre 2011 | 16:39:21 | - Advertisement = 1
5. Septembre 2011 | 16:39:21 | - FreezeUpdate = 0
5. Septembre 2011 | 16:39:21 | - SpawnTime = 10
5. Septembre 2011 | 16:39:21 | - CheckpointTeleport = 0
5. Septembre 2011 | 16:39:21 | - Airbreak = 1
5. Septembre 2011 | 16:39:21 | - TankMode = 1
5. Septembre 2011 | 16:39:21 | - WarnPlayers = 0
5. Septembre 2011 | 16:39:21 | - SingleplayerCheats = 1
5. Septembre 2011 | 16:39:21 | - MinFPS = 0
5. Septembre 2011 | 16:39:21 | - DisableBadWeapons = 1
5. Septembre 2011 | 16:39:21 | - CBug = 12
5. Septembre 2011 | 16:39:21 | - AntiBugKill = 1
5. Septembre 2011 | 16:39:21 | - NoReload = 20
5. Septembre 2011 | 16:39:21 | 1 IP-bans have been loaded.
5. Septembre 2011 | 16:39:21 | 0 temporary bans have been loaded.
5. Septembre 2011 | 16:39:21 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 16:39:21 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 16:39:21 | 41 bad words have been loaded.
5. Septembre 2011 | 16:39:21 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 16:39:21 | JunkBuster has been configurated.
5. Septembre 2011 | 16:39:21 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 17:03:38 | Current JunkBuster configuration:
5. Septembre 2011 | 17:03:38 | - WeaponHack = 1
5. Septembre 2011 | 17:03:38 | - MoneyHack = 1
5. Septembre 2011 | 17:03:38 | - Jetpack = 1
5. Septembre 2011 | 17:03:38 | - HealthHack = 1
5. Septembre 2011 | 17:03:38 | - ArmourHack = 1
5. Septembre 2011 | 17:03:38 | - DriveBy = 1
5. Septembre 2011 | 17:03:38 | - Spam = 0
5. Septembre 2011 | 17:03:38 | - CommandSpam = 0
5. Septembre 2011 | 17:03:38 | - BadWords = 0
5. Septembre 2011 | 17:03:38 | - CarJackHack = 1
5. Septembre 2011 | 17:03:38 | - TeleportHack = 1
5. Septembre 2011 | 17:03:38 | - MaxPing = 500
5. Septembre 2011 | 17:03:38 | - SpectateHack = 0
5. Septembre 2011 | 17:03:38 | - Blacklist = 1
5. Septembre 2011 | 17:03:38 | - IpBans = 1
5. Septembre 2011 | 17:03:38 | - TempBans = 1
5. Septembre 2011 | 17:03:38 | - SpawnKill = 3
5. Septembre 2011 | 17:03:38 | - CapsLock = 0
5. Septembre 2011 | 17:03:38 | - 3DSpeed = 0
5. Septembre 2011 | 17:03:38 | - MaxSpeed = 240
5. Septembre 2011 | 17:03:38 | - AdminImmunity = 1
5. Septembre 2011 | 17:03:38 | - Advertisement = 1
5. Septembre 2011 | 17:03:38 | - FreezeUpdate = 0
5. Septembre 2011 | 17:03:38 | - SpawnTime = 10
5. Septembre 2011 | 17:03:38 | - CheckpointTeleport = 0
5. Septembre 2011 | 17:03:38 | - Airbreak = 1
5. Septembre 2011 | 17:03:38 | - TankMode = 1
5. Septembre 2011 | 17:03:38 | - WarnPlayers = 0
5. Septembre 2011 | 17:03:38 | - SingleplayerCheats = 1
5. Septembre 2011 | 17:03:38 | - MinFPS = 0
5. Septembre 2011 | 17:03:38 | - DisableBadWeapons = 1
5. Septembre 2011 | 17:03:38 | - CBug = 12
5. Septembre 2011 | 17:03:38 | - AntiBugKill = 1
5. Septembre 2011 | 17:03:38 | - NoReload = 20
5. Septembre 2011 | 17:03:38 | 1 IP-bans have been loaded.
5. Septembre 2011 | 17:03:38 | 0 temporary bans have been loaded.
5. Septembre 2011 | 17:03:38 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 17:03:38 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 17:03:38 | 41 bad words have been loaded.
5. Septembre 2011 | 17:03:38 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 17:03:38 | JunkBuster has been configurated.
5. Septembre 2011 | 17:03:38 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 17:06:37 | Current JunkBuster configuration:
5. Septembre 2011 | 17:06:37 | - WeaponHack = 1
5. Septembre 2011 | 17:06:37 | - MoneyHack = 1
5. Septembre 2011 | 17:06:37 | - Jetpack = 1
5. Septembre 2011 | 17:06:37 | - HealthHack = 1
5. Septembre 2011 | 17:06:37 | - ArmourHack = 1
5. Septembre 2011 | 17:06:37 | - DriveBy = 1
5. Septembre 2011 | 17:06:37 | - Spam = 0
5. Septembre 2011 | 17:06:37 | - CommandSpam = 0
5. Septembre 2011 | 17:06:37 | - BadWords = 0
5. Septembre 2011 | 17:06:37 | - CarJackHack = 1
5. Septembre 2011 | 17:06:37 | - TeleportHack = 1
5. Septembre 2011 | 17:06:37 | - MaxPing = 500
5. Septembre 2011 | 17:06:37 | - SpectateHack = 0
5. Septembre 2011 | 17:06:37 | - Blacklist = 1
5. Septembre 2011 | 17:06:37 | - IpBans = 1
5. Septembre 2011 | 17:06:37 | - TempBans = 1
5. Septembre 2011 | 17:06:37 | - SpawnKill = 3
5. Septembre 2011 | 17:06:37 | - CapsLock = 0
5. Septembre 2011 | 17:06:37 | - 3DSpeed = 0
5. Septembre 2011 | 17:06:37 | - MaxSpeed = 240
5. Septembre 2011 | 17:06:37 | - AdminImmunity = 1
5. Septembre 2011 | 17:06:37 | - Advertisement = 1
5. Septembre 2011 | 17:06:37 | - FreezeUpdate = 0
5. Septembre 2011 | 17:06:37 | - SpawnTime = 10
5. Septembre 2011 | 17:06:37 | - CheckpointTeleport = 0
5. Septembre 2011 | 17:06:37 | - Airbreak = 1
5. Septembre 2011 | 17:06:37 | - TankMode = 1
5. Septembre 2011 | 17:06:37 | - WarnPlayers = 0
5. Septembre 2011 | 17:06:37 | - SingleplayerCheats = 1
5. Septembre 2011 | 17:06:37 | - MinFPS = 0
5. Septembre 2011 | 17:06:37 | - DisableBadWeapons = 1
5. Septembre 2011 | 17:06:37 | - CBug = 12
5. Septembre 2011 | 17:06:37 | - AntiBugKill = 1
5. Septembre 2011 | 17:06:37 | - NoReload = 20
5. Septembre 2011 | 17:06:37 | 1 IP-bans have been loaded.
5. Septembre 2011 | 17:06:37 | 0 temporary bans have been loaded.
5. Septembre 2011 | 17:06:37 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 17:06:37 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 17:06:37 | 41 bad words have been loaded.
5. Septembre 2011 | 17:06:37 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 17:06:37 | JunkBuster has been configurated.
5. Septembre 2011 | 17:06:37 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 17:10:39 | Current JunkBuster configuration:
5. Septembre 2011 | 17:10:39 | - WeaponHack = 1
5. Septembre 2011 | 17:10:39 | - MoneyHack = 1
5. Septembre 2011 | 17:10:39 | - Jetpack = 1
5. Septembre 2011 | 17:10:39 | - HealthHack = 1
5. Septembre 2011 | 17:10:39 | - ArmourHack = 1
5. Septembre 2011 | 17:10:39 | - DriveBy = 1
5. Septembre 2011 | 17:10:39 | - Spam = 0
5. Septembre 2011 | 17:10:39 | - CommandSpam = 0
5. Septembre 2011 | 17:10:39 | - BadWords = 0
5. Septembre 2011 | 17:10:39 | - CarJackHack = 1
5. Septembre 2011 | 17:10:39 | - TeleportHack = 1
5. Septembre 2011 | 17:10:39 | - MaxPing = 500
5. Septembre 2011 | 17:10:39 | - SpectateHack = 0
5. Septembre 2011 | 17:10:39 | - Blacklist = 1
5. Septembre 2011 | 17:10:39 | - IpBans = 1
5. Septembre 2011 | 17:10:39 | - TempBans = 1
5. Septembre 2011 | 17:10:39 | - SpawnKill = 3
5. Septembre 2011 | 17:10:39 | - CapsLock = 0
5. Septembre 2011 | 17:10:39 | - 3DSpeed = 0
5. Septembre 2011 | 17:10:39 | - MaxSpeed = 240
5. Septembre 2011 | 17:10:39 | - AdminImmunity = 1
5. Septembre 2011 | 17:10:39 | - Advertisement = 1
5. Septembre 2011 | 17:10:39 | - FreezeUpdate = 0
5. Septembre 2011 | 17:10:39 | - SpawnTime = 10
5. Septembre 2011 | 17:10:39 | - CheckpointTeleport = 0
5. Septembre 2011 | 17:10:39 | - Airbreak = 1
5. Septembre 2011 | 17:10:39 | - TankMode = 1
5. Septembre 2011 | 17:10:39 | - WarnPlayers = 0
5. Septembre 2011 | 17:10:39 | - SingleplayerCheats = 1
5. Septembre 2011 | 17:10:39 | - MinFPS = 0
5. Septembre 2011 | 17:10:39 | - DisableBadWeapons = 1
5. Septembre 2011 | 17:10:39 | - CBug = 12
5. Septembre 2011 | 17:10:39 | - AntiBugKill = 1
5. Septembre 2011 | 17:10:39 | - NoReload = 20
5. Septembre 2011 | 17:10:39 | 1 IP-bans have been loaded.
5. Septembre 2011 | 17:10:39 | 0 temporary bans have been loaded.
5. Septembre 2011 | 17:10:39 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 17:10:39 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 17:10:39 | 41 bad words have been loaded.
5. Septembre 2011 | 17:10:39 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 17:10:39 | JunkBuster has been configurated.
5. Septembre 2011 | 17:10:39 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 17:26:54 | Current JunkBuster configuration:
5. Septembre 2011 | 17:26:54 | - WeaponHack = 1
5. Septembre 2011 | 17:26:54 | - MoneyHack = 1
5. Septembre 2011 | 17:26:54 | - Jetpack = 1
5. Septembre 2011 | 17:26:54 | - HealthHack = 1
5. Septembre 2011 | 17:26:54 | - ArmourHack = 1
5. Septembre 2011 | 17:26:54 | - DriveBy = 1
5. Septembre 2011 | 17:26:54 | - Spam = 0
5. Septembre 2011 | 17:26:54 | - CommandSpam = 0
5. Septembre 2011 | 17:26:54 | - BadWords = 0
5. Septembre 2011 | 17:26:54 | - CarJackHack = 1
5. Septembre 2011 | 17:26:54 | - TeleportHack = 1
5. Septembre 2011 | 17:26:54 | - MaxPing = 500
5. Septembre 2011 | 17:26:54 | - SpectateHack = 0
5. Septembre 2011 | 17:26:54 | - Blacklist = 1
5. Septembre 2011 | 17:26:54 | - IpBans = 1
5. Septembre 2011 | 17:26:54 | - TempBans = 1
5. Septembre 2011 | 17:26:54 | - SpawnKill = 3
5. Septembre 2011 | 17:26:54 | - CapsLock = 0
5. Septembre 2011 | 17:26:54 | - 3DSpeed = 0
5. Septembre 2011 | 17:26:54 | - MaxSpeed = 240
5. Septembre 2011 | 17:26:54 | - AdminImmunity = 1
5. Septembre 2011 | 17:26:54 | - Advertisement = 1
5. Septembre 2011 | 17:26:54 | - FreezeUpdate = 0
5. Septembre 2011 | 17:26:54 | - SpawnTime = 10
5. Septembre 2011 | 17:26:54 | - CheckpointTeleport = 0
5. Septembre 2011 | 17:26:54 | - Airbreak = 1
5. Septembre 2011 | 17:26:54 | - TankMode = 1
5. Septembre 2011 | 17:26:54 | - WarnPlayers = 0
5. Septembre 2011 | 17:26:54 | - SingleplayerCheats = 1
5. Septembre 2011 | 17:26:54 | - MinFPS = 0
5. Septembre 2011 | 17:26:54 | - DisableBadWeapons = 1
5. Septembre 2011 | 17:26:54 | - CBug = 12
5. Septembre 2011 | 17:26:54 | - AntiBugKill = 1
5. Septembre 2011 | 17:26:54 | - NoReload = 20
5. Septembre 2011 | 17:26:54 | 1 IP-bans have been loaded.
5. Septembre 2011 | 17:26:54 | 0 temporary bans have been loaded.
5. Septembre 2011 | 17:26:54 | 5 whitelist entries have been loaded.
5. Septembre 2011 | 17:26:54 | 4 blacklist entries have been loaded.
5. Septembre 2011 | 17:26:54 | 41 bad words have been loaded.
5. Septembre 2011 | 17:26:54 | 4 forbidden weapons have been loaded.
5. Septembre 2011 | 17:26:54 | JunkBuster has been configurated.
5. Septembre 2011 | 17:26:54 | JunkBuster has successfully been loaded.
5. Septembre 2011 | 17:31:37 | Current JunkBuster configuration:
5. Septembre 2011 | 17:31:37 | - WeaponHack = 1
5. Septembre 2011 | 17:31:37 | - MoneyHack = 1
5. Septembre 2011 | 17:31:37 | - Jetpack = 1
5. Septembre 2011 | 17:31:37 | - HealthHack = 1
5. Septembre 2011 | 17:31:37 | - ArmourHack = 1
5. Septembre 2011 | 17:31:37 | - DriveBy = 1
5. Septembre 2011 | 17:31:37 | - Spam = 0
5. Septembre 2011 | 17:31:37 | - CommandSpam = 0
5. Septembre 2011 | 17:31:37 | - BadWords = 0
5. Septembre 2011 | 17:31:37 | - CarJackHack = 1
5. Septembre 2011 | 17:31:37 | - TeleportHack = 1
5. Septembre 2011 | 17:31:37 | - MaxPing = 500
5. Septembre 2011 | 17:31:37 | - SpectateHack = 0
5. Septembre 2011 | 17:31:37 | - Blacklist = 1
5. Septembre 2011 | 17:31:37 | - IpBans = 1
5. Septembre 2011 | 17:31:37 | - TempBans = 1
5. Septembre 2011 | 17:31:37 | - SpawnKill = 3
5. Septembre 2011 | 17:31:37 | - CapsLock = 0
5. Septembre 2011 | 17:31:37 | - 3DSpeed = 0
5. Septembre 2011 | 17:31:37 | - MaxSpeed = 240
5. Septembre 2011 | 17:31:37 | - AdminImmunity = 1
5. Septembre 2011 | 17:31:37 | - Advertisement = 1
5. Septembre 2011 | 17:31:37 | - FreezeUpdate = 0
5. Septembre 2011 | 17:31:37 | - SpawnTime = 10
